id,street,status,previous_jobs_count,amount_due,lat,lng
8974,87 9th Wl,collected,2,3689,33.45368251,-112.2027718
8975,309 Bush Wl,collected,3,3689,33.4199217,-111.9588058
8976,449 Page Blvd,collected,3,3689,33.53058547,-112.1747926
8977,55 Texas Dv,active,1,3689,33.53865831,-112.1730162
8978,627 Texas St,in_progress,2,3691,33.44093745,-112.2835164
8979,526 California Trl,active,3,3691,33.37393095,-112.0311862
8980,772 Franklin Ave,active,3,3692,33.48903462,-112.3183992
8981,183 Blake Ave,active,3,3692,33.36402899,-111.8997415
8982,511 Pine Wl,in_progress,3,3693,33.45349691,-111.8815628
8983,551 3rd Pl,in_progress,1,3693,33.59358403,-112.3075265
8984,419 4th St,active,2,3693,33.39299045,-112.2953992
8985,697 Post Blvd,in_progress,1,3694,33.58659065,-112.0000946
8986,647 8th Wl,active,1,3694,33.371308,-112.1553335
8987,780 Franklin Pl,in_progress,3,3694,33.44723992,-112.3288042
8988,729 Post Pl,in_progress,3,3694,33.58185834,-112.0346932
8989,576 Mission Rd,collected,2,3694,33.51120162,-112.0810438
8990,335 7th Vis,active,2,3694,33.45211839,-112.0175584
8991,195 California Rd,collected,3,3695,33.43007311,-112.2404522
8992,145 6th Trl,in_progress,2,3696,33.50226309,-111.9926554
8993,137 Geary Cir,collected,1,3697,33.49570167,-111.9313853
8994,509 8th Vis,in_progress,1,3697,33.56196967,-112.0749069
8995,632 Turk Cir,in_progress,1,3697,33.39530366,-111.8916959
8996,719 Mission Ave,collected,1,3698,33.47187089,-112.0959047
8997,510 2nd Pl,active,1,3698,33.55973335,-112.1008606
8998,787 Turk Blvd,in_progress,3,3698,33.45548899,-112.1801298
8999,30 Walnut Cir,active,2,3699,33.50186756,-112.2669891
9000,676 Blake Ave,collected,2,3699,33.48926289,-112.3217954
9001,690 5th Dv,in_progress,2,3699,33.58466457,-112.0441955
9002,566 Geary Vis,active,2,3699,33.55947606,-112.0156508
9003,783 3rd St,in_progress,3,3700,33.46589525,-112.0447277
9004,129 Indiana Blvd,in_progress,1,3700,33.38585965,-111.9018914
9005,263 Franklin Ave,in_progress,2,3700,33.52779339,-112.3221685
9006,708 Texas Blvd,collected,2,3700,33.43514696,-112.1023583
9007,63 Page Ave,active,2,3700,33.48559087,-112.3336867
9008,271 4th Trl,active,3,3701,33.38834904,-112.2665786
9009,263 8th Vis,in_progress,1,3701,33.51645731,-111.964007
9010,316 Franklin Pl,collected,2,3701,33.48132768,-112.0769406
9011,588 Sutter Blvd,collected,1,3701,33.57017807,-112.1756181
9012,316 3rd Ave,in_progress,2,3701,33.37213617,-112.1805581
9013,374 Blake Rd,collected,1,3701,33.36869685,-112.2733264
9014,495 5th Trl,collected,1,3702,33.48876425,-111.8931276
9015,118 Bush St,collected,2,3702,33.51959582,-112.0900636
9016,239 9th St,collected,3,3702,33.38824242,-112.2311443
9017,680 Texas Dv,in_progress,1,3702,33.51687803,-111.9377522
9018,382 Turk Cir,active,3,3702,33.58311879,-112.1256395
9019,574 Texas Way,active,2,3702,33.48228127,-112.1272212
9020,39 Walnut St,in_progress,3,3703,33.55901774,-112.0031335
9021,450 Turk Dv,in_progress,2,3703,33.54395869,-112.1977792
9022,386 5th Trl,in_progress,1,3703,33.5224022,-112.0206332
9023,599 6th St,in_progress,2,3703,33.38080527,-111.9687172
9024,338 Post Trl,active,2,3703,33.54334959,-112.1124848
9025,510 Mission Dv,active,1,3703,33.41590101,-112.0102577
9026,662 Page Ave,collected,1,3703,33.48165237,-111.9813416
9027,144 Bush Way,in_progress,3,3704,33.41994782,-111.8785045
9028,281 California Wl,collected,1,3704,33.56631561,-111.9739878
9029,701 1st Rd,in_progress,3,3705,33.37168054,-112.1002029
9030,618 Texas Cir,in_progress,3,3705,33.52561436,-112.34405
9031,48 5th Wl,collected,1,3706,33.48271133,-112.2560369
9032,611 8th Ave,collected,2,3706,33.51559572,-112.1920396
9033,722 California Trl,collected,2,3707,33.43233901,-111.933993
9034,173 4th Vis,active,3,3707,33.37180354,-111.8907822
9035,151 Blake Wl,active,3,3707,33.43525832,-112.0114497
9036,140 Blake Cir,in_progress,2,3707,33.46998999,-112.1893628
9037,345 1st Vis,in_progress,3,3707,33.51480095,-112.2533932
9038,663 California Pl,in_progress,3,3707,33.48410654,-112.2572775
9039,445 4th St,collected,3,3707,33.56491597,-112.1690961
9040,177 Post St,in_progress,1,3708,33.39375221,-112.161716
9041,723 9th Blvd,in_progress,2,3709,33.42090026,-112.334204
9042,367 Post Rd,collected,2,3709,33.47449771,-112.2052472
9043,59 1st Vis,in_progress,1,3709,33.44327953,-112.1974985
9044,10 6th Blvd,active,3,3710,33.57539005,-112.0332189
9045,756 Post Vis,in_progress,3,3711,33.43939769,-112.0719906
9046,482 9th Vis,active,3,3712,33.49228441,-112.0150669
9047,224 Post Dv,active,2,3712,33.45333823,-112.2004281
9048,707 Pine St,active,3,3712,33.56087455,-112.0547291
9049,721 Post Pl,active,3,3712,33.47331008,-112.2824646
9050,451 1st St,active,1,3713,33.39789942,-112.1152021
9051,259 Sutter Wl,in_progress,3,3713,33.44580153,-111.9565697
9052,199 Euclid Trl,collected,3,3714,33.53176862,-112.1356937
9053,439 Page Ave,in_progress,1,3715,33.37053408,-112.0859081
9054,69 1st Pl,in_progress,2,3715,33.57031191,-112.0720828
9055,124 California Blvd,in_progress,1,3715,33.5586692,-112.2846217
9056,743 2nd Pl,collected,1,3716,33.59016106,-112.3581166
9057,392 2nd Trl,in_progress,2,3716,33.47650116,-111.9637316
9058,384 Walnut Pl,in_progress,1,3716,33.57775323,-112.080329
9059,94 Sutter Dv,active,3,3716,33.43987043,-112.1531936
9060,48 Wall Way,collected,3,3717,33.42035524,-112.3504256
9061,531 1st Way,collected,3,3717,33.55388324,-112.2392166
9062,45 California St,active,3,3718,33.38616655,-112.0400906
9063,347 Walnut Rd,active,1,3718,33.49388408,-112.0287321
9064,360 California St,active,3,3719,33.56759812,-112.2148938
9065,105 1st Vis,active,3,3720,33.41965366,-112.1370067
9066,157 California Dv,in_progress,2,3720,33.54030869,-111.9122759
9067,728 3rd Vis,active,3,3720,33.39238816,-112.303376
9068,400 Turk Vis,in_progress,1,3721,33.50800653,-112.0697701
9069,215 4th Vis,in_progress,1,3722,33.51682352,-111.9001406
9070,202 Pine Dv,active,3,3722,33.59395551,-111.9183124
9071,359 Post Wl,collected,2,3722,33.46493376,-112.0873234
9072,367 6th Pl,in_progress,3,3722,33.38134075,-112.2913087
9073,11 Blake Dv,collected,2,3723,33.47651152,-112.1456478
9074,423 Page St,active,3,3723,33.58576305,-112.3341278
9075,511 8th Ave,collected,3,3723,33.47343887,-112.0798429
9076,94 Bush Blvd,collected,2,3723,33.45604165,-112.2651628
9077,613 7th Pl,active,2,3723,33.43649745,-112.0856397
9078,202 Turk Dv,collected,2,3723,33.54001652,-112.1335458
9079,543 8th Ave,active,3,3723,33.55562488,-111.9033498
9080,345 Bush Cir,in_progress,2,3723,33.36866477,-112.1660579
9081,35 Texas Pl,active,2,3724,33.43999203,-112.1174016
9082,739 Pine Wl,in_progress,2,3724,33.41400956,-112.1299278
9083,86 Blake Trl,collected,2,3724,33.51571017,-112.2018202
9084,694 Blake Vis,active,1,3724,33.45601801,-112.21208
9085,409 5th Rd,in_progress,1,3725,33.43924439,-112.1562182
9086,74 Texas Vis,collected,2,3725,33.38044045,-111.9729535
9087,427 Blake Wl,in_progress,3,3726,33.37483877,-112.1258007
9088,620 Pine Ave,in_progress,3,3726,33.52754296,-112.2890286
9089,706 Turk Blvd,collected,2,3726,33.46074062,-111.978423
9090,675 Pine Wl,active,3,3727,33.46102651,-112.2775778
9091,317 Texas Way,in_progress,1,3727,33.43640313,-112.2085937
9092,540 4th Rd,collected,3,3727,33.46815543,-112.1451008
9093,183 4th Rd,active,1,3727,33.58725145,-112.1894422
9094,315 Geary St,collected,3,3728,33.53677546,-112.0425528
9095,152 Wall Way,collected,1,3728,33.44332751,-111.9065724
9096,229 5th Blvd,active,1,3728,33.5348475,-112.2348766
9097,361 2nd Rd,collected,1,3728,33.54814935,-112.1029714
9098,49 Walnut Wl,active,2,3730,33.37312941,-112.3596969
9099,762 Post Blvd,active,3,3730,33.54329193,-112.361486
9100,544 6th Blvd,collected,1,3731,33.43975493,-112.3231192
9101,12 9th Trl,active,1,3731,33.53156648,-111.9233008
9102,743 3rd Trl,active,2,3731,33.44272949,-112.1195566
9103,390 Turk Ave,in_progress,1,3731,33.52558777,-112.1614608
9104,305 8th Rd,collected,3,3732,33.50937562,-112.0074295
9105,688 Page St,collected,1,3732,33.57120963,-112.32071
9106,128 Blake Rd,in_progress,1,3732,33.57432766,-112.2356905
9107,755 Bush St,in_progress,2,3733,33.48857632,-111.9088662
9108,695 2nd Wl,in_progress,3,3734,33.51838432,-112.0703838
9109,465 Walnut Dv,collected,1,3734,33.3882674,-112.0607444
9110,583 9th Cir,active,1,3734,33.45117224,-112.3234584
9111,147 6th St,collected,1,3734,33.55060744,-112.0171184
9112,403 Euclid Ave,collected,2,3734,33.48774622,-112.1933231
9113,74 Geary Cir,active,1,3735,33.54703375,-112.179711
9114,400 Sutter Trl,collected,1,3735,33.57108299,-112.1822131
9115,291 Texas Trl,active,3,3735,33.44677724,-111.9325651
9116,772 4th Wl,in_progress,1,3735,33.38642432,-112.0263058
9117,724 Walnut Way,in_progress,2,3736,33.44757152,-111.9136057
9118,338 3rd Pl,in_progress,3,3736,33.40473666,-112.2080141
9119,755 Turk Cir,collected,3,3736,33.40664372,-112.0607326
9120,423 7th Vis,collected,1,3737,33.59223901,-112.2963759
9121,85 5th Ave,in_progress,3,3737,33.5703963,-112.012274
9122,436 5th Trl,active,1,3737,33.48032842,-112.0204769
9123,150 Mission Trl,collected,3,3737,33.58226103,-111.9455238
9124,521 3rd Vis,collected,1,3738,33.38039537,-112.2802743
9125,532 Franklin Pl,active,2,3738,33.46092225,-112.0773679
9126,280 1st Wl,in_progress,1,3739,33.37444213,-112.0959594
9127,260 Sutter Dv,in_progress,1,3740,33.3738326,-112.1720785
9128,318 Walnut Cir,in_progress,2,3740,33.47725286,-112.0139999
9129,257 Walnut Vis,in_progress,1,3741,33.46309727,-112.0832675
9130,98 5th Vis,collected,3,3742,33.43331849,-112.1149401
9131,225 Franklin Dv,in_progress,3,3742,33.59022752,-111.9842559
9132,169 Post Ave,active,3,3742,33.49512598,-112.2002846
9133,659 Indiana Dv,in_progress,3,3742,33.48102422,-112.3511367
9134,509 9th Ave,in_progress,2,3742,33.48680149,-111.9172165
9135,686 4th Wl,in_progress,2,3743,33.42648362,-112.3313192
9136,353 California Ave,active,3,3743,33.42374166,-112.0193039
9137,783 4th Rd,in_progress,2,3743,33.45412596,-112.2145501
9138,500 Turk Trl,collected,1,3743,33.40892043,-111.9581502
9139,663 4th Cir,active,1,3743,33.54444479,-112.3358247
9140,383 9th Trl,collected,2,3743,33.42452379,-112.0610052
9141,131 3rd Cir,active,3,3743,33.58927504,-112.3162255
9142,788 Sutter Way,collected,2,3744,33.38115336,-112.000021
9143,771 Bush Wl,in_progress,1,3744,33.49870986,-112.2791814
9144,20 Geary Trl,collected,2,3744,33.44234483,-112.2851517
9145,573 Pine Rd,active,1,3744,33.414368,-112.2535562
9146,569 Wall Pl,active,3,3745,33.5056694,-112.3086405
9147,657 Walnut Dv,in_progress,1,3745,33.4030365,-111.952835
9148,78 Pine Pl,active,2,3745,33.46200161,-111.9212191
9149,763 1st Cir,in_progress,2,3745,33.50002635,-112.076203
9150,585 1st Rd,in_progress,1,3746,33.40873545,-112.1370175
9151,638 Indiana Blvd,collected,2,3746,33.5858869,-112.196074
9152,337 Turk Vis,collected,3,3746,33.51729626,-112.1869923
9153,200 Post Cir,in_progress,2,3746,33.39790589,-112.3325725
9154,141 Wall St,active,2,3747,33.59292923,-112.156168
9155,391 Euclid Wl,active,3,3747,33.42255838,-111.8841843
9156,209 Page Ave,in_progress,1,3747,33.52964188,-112.2139434
9157,765 2nd Rd,active,3,3748,33.53165924,-112.1844276
9158,194 Pine Way,in_progress,1,3748,33.40680379,-112.2638849
9159,53 Indiana Trl,in_progress,1,3748,33.56103269,-112.0130329
9160,793 California Blvd,collected,3,3748,33.53559029,-112.0880448
9161,681 7th Cir,in_progress,3,3748,33.46475636,-112.0128533
9162,142 Euclid Wl,collected,1,3748,33.58033826,-112.2083605
9163,284 Post Vis,active,3,3749,33.45534435,-111.8792364
9164,452 9th Ave,in_progress,1,3749,33.59093443,-112.024373
9165,159 9th Ave,collected,1,3750,33.49269931,-112.200514
9166,744 2nd St,collected,1,3750,33.55455846,-112.27531
9167,427 Page Cir,in_progress,3,3750,33.51943009,-111.9129083
9168,59 5th Wl,active,1,3750,33.37518585,-112.3345386
9169,88 Pine Cir,in_progress,2,3750,33.45870619,-111.8755904
9170,197 7th Dv,in_progress,1,3751,33.53031156,-112.0960359
9171,285 Turk Cir,active,3,3751,33.52923421,-112.0421542
9172,506 8th Blvd,collected,1,3751,33.36255958,-112.2710683
9173,562 3rd Pl,collected,2,3751,33.5631146,-112.0596074
9174,97 Geary Wl,active,3,3752,33.44719175,-112.0740881
9175,301 Euclid Blvd,in_progress,2,3752,33.58125004,-112.3118712
9176,485 4th Pl,collected,2,3752,33.49144339,-112.209744
9177,447 Mission Blvd,collected,1,3752,33.38276369,-112.1458185
9178,440 2nd Ave,in_progress,3,3752,33.42826921,-112.180299
9179,379 7th Trl,in_progress,2,3753,33.375294,-112.3186748
9180,686 Bush Way,in_progress,2,3753,33.37633499,-112.0529189
9181,391 Franklin Rd,active,2,3754,33.43026094,-112.3013897
9182,205 7th Vis,active,1,3754,33.41257357,-112.0901826
9183,603 Mission Rd,collected,2,3754,33.40738848,-112.2945611
9184,469 Pine Ave,collected,2,3754,33.5523641,-112.15017
9185,262 5th Wl,active,1,3755,33.45470258,-112.0170588
9186,108 3rd Blvd,in_progress,1,3755,33.50255514,-112.3042381
9187,618 Pine Dv,collected,3,3755,33.4504956,-112.0263308
9188,617 Sutter Rd,active,2,3755,33.43019322,-112.1308831
9189,322 Bush Blvd,active,1,3756,33.48506517,-112.2612041
9190,67 Walnut Trl,in_progress,2,3756,33.41684335,-112.1348651
9191,499 Texas Cir,active,2,3756,33.45698997,-112.3013478
9192,638 California Blvd,collected,1,3756,33.59242936,-111.9574707
9193,253 Post Cir,collected,2,3756,33.4525494,-112.0682272
9194,92 Indiana Dv,active,1,3756,33.55073708,-112.1649744
9195,422 6th Blvd,active,1,3756,33.57413565,-112.0793386
9196,772 7th Rd,in_progress,1,3756,33.50735559,-112.2032871
9197,390 9th Trl,collected,2,3758,33.52165197,-111.9344034
9198,621 Geary Cir,in_progress,2,3758,33.58323791,-111.9725161
9199,440 8th Rd,collected,3,3759,33.39023659,-112.0508843
9200,310 2nd Rd,in_progress,2,3759,33.57677581,-112.1448737
9201,101 Euclid Pl,active,1,3759,33.44804247,-111.8968574
9202,70 Sutter Cir,active,1,3759,33.50812258,-112.1230633
9203,618 Wall Pl,active,1,3760,33.52429062,-111.9434515
9204,341 Page Vis,active,2,3760,33.56944461,-112.2793805
9205,107 Euclid Rd,collected,1,3760,33.57051576,-112.0430034
9206,511 Euclid Way,in_progress,3,3760,33.54130133,-112.2174451
9207,279 Blake Wl,in_progress,2,3760,33.46826862,-112.080395
9208,195 Texas Vis,active,1,3761,33.5717519,-112.2984069
9209,620 Indiana Dv,collected,3,3761,33.4456344,-112.2286961
9210,708 Page Vis,in_progress,3,3762,33.5263982,-112.3042758
9211,226 2nd Ave,active,1,3762,33.42035761,-112.1499386
9212,113 5th Cir,in_progress,2,3762,33.46051971,-112.0128062
9213,257 Walnut Wl,in_progress,3,3762,33.39611138,-112.1083203
9214,214 Texas Rd,collected,2,3763,33.40559513,-112.0029195
9215,538 3rd Trl,active,2,3763,33.57677418,-112.2994783
9216,144 2nd Rd,collected,2,3763,33.55117625,-112.1974328
9217,798 Bush Trl,collected,2,3763,33.49011545,-111.9562876
9218,406 5th St,collected,2,3763,33.58322576,-111.917441
9219,670 5th Way,collected,3,3764,33.44626482,-112.3058036
9220,547 Euclid Dv,collected,2,3764,33.51136238,-112.0015218
9221,314 Post Trl,active,2,3765,33.58470068,-112.2507958
9222,162 Page St,active,3,3765,33.36762246,-111.9549734
9223,272 California Wl,active,2,3765,33.52458477,-112.1535261
9224,400 1st Ave,active,1,3765,33.36758644,-111.9005287
9225,783 Franklin Vis,active,3,3766,33.51141264,-112.2423685
9226,398 Walnut Wl,collected,1,3766,33.42837678,-112.0978027
9227,279 Post St,collected,2,3766,33.48301484,-112.308309
9228,561 4th Pl,in_progress,1,3766,33.38616778,-112.3332144
9229,323 Texas Ave,in_progress,3,3767,33.47598441,-112.1687598
9230,247 Sutter Pl,in_progress,1,3767,33.45880802,-112.1601892
9231,699 Turk Cir,collected,3,3767,33.48446742,-112.2913763
9232,426 6th Pl,active,1,3767,33.45458659,-112.0525369
9233,641 3rd Trl,collected,1,3767,33.50493737,-111.8899658
9234,467 8th Pl,active,2,3767,33.54960655,-112.3420018
9235,323 2nd Cir,active,3,3767,33.5285182,-112.1281541
9236,154 6th Vis,active,2,3767,33.58096161,-112.1715058
9237,696 Franklin Cir,active,2,3767,33.48410274,-112.3354931
9238,65 Euclid Pl,in_progress,1,3767,33.42264231,-111.9924589
9239,462 5th Pl,collected,1,3767,33.45772464,-112.3409838
9240,674 Bush Trl,in_progress,2,3768,33.44638061,-111.9176963
9241,435 Mission Trl,active,1,3768,33.51949249,-112.1645206
9242,744 9th Blvd,in_progress,1,3769,33.48879565,-112.0860654
9243,191 1st Dv,in_progress,3,3770,33.57671762,-111.9214594
9244,529 Euclid Pl,collected,1,3770,33.52181423,-112.1779767
9245,146 Geary Ave,collected,1,3770,33.51490591,-111.9621323
9246,116 Sutter Vis,collected,1,3770,33.45253884,-112.252232
9247,424 Texas Rd,active,2,3770,33.53712053,-112.2539968
9248,675 Bush Dv,in_progress,2,3770,33.41686304,-112.1487474
9249,795 4th Trl,in_progress,1,3770,33.49357202,-111.9856282
9250,19 Franklin Way,in_progress,1,3770,33.58312055,-112.2447984
9251,526 Pine Blvd,collected,2,3771,33.53769433,-111.8924379
9252,672 Bush St,in_progress,3,3772,33.41059155,-112.0419321
9253,549 2nd Blvd,collected,2,3772,33.38450425,-112.1613207
9254,222 3rd Dv,active,3,3772,33.53902556,-112.1810906
9255,343 Pine Cir,active,3,3772,33.51873808,-112.0799079
9256,128 Sutter Dv,collected,2,3774,33.52827718,-112.2097625
9257,267 Texas Way,active,1,3775,33.40983209,-111.8770224
9258,89 Post Ave,in_progress,3,3775,33.54341003,-112.0807354
9259,49 Turk Way,active,1,3776,33.54803905,-112.0130917
9260,762 Bush Wl,in_progress,3,3776,33.37969046,-112.1538753
9261,605 Post Way,active,2,3777,33.43154256,-112.1595111
9262,290 Post St,collected,3,3777,33.36150341,-112.0184482
9263,542 Indiana Trl,active,1,3777,33.41140328,-111.8762961
9264,181 8th Rd,active,2,3777,33.49921571,-112.2235125
9265,397 Sutter Ave,active,2,3778,33.39147377,-112.1954472
9266,698 4th Ave,active,3,3779,33.36750002,-111.9367367
9267,433 Bush Blvd,in_progress,1,3780,33.40808248,-112.2305416
9268,564 Wall Ave,collected,3,3780,33.49943215,-112.298538
9269,205 Indiana Way,in_progress,1,3780,33.56904315,-111.9040134
9270,403 Page Wl,collected,3,3780,33.41179357,-112.1377895
9271,451 6th Vis,active,1,3780,33.49567344,-112.1910378
9272,70 Pine Pl,collected,1,3780,33.59198165,-112.1821963
9273,484 Pine Ave,collected,2,3781,33.48198147,-112.1157594
9274,443 4th Vis,active,1,3781,33.55906926,-112.1018932
9275,717 Wall Trl,collected,3,3781,33.45661207,-111.9677628
9276,187 3rd Ave,collected,3,3782,33.58678526,-112.0895471
9277,49 Walnut Ave,active,1,3782,33.39617335,-112.2188276
9278,514 Texas Pl,in_progress,1,3782,33.38869824,-112.0603053
9279,91 9th St,collected,1,3782,33.55139871,-112.2179907
9280,504 Mission Blvd,collected,2,3783,33.40749325,-112.2922431
9281,788 Sutter St,in_progress,1,3783,33.58251125,-112.0378087
9282,159 Bush Rd,collected,3,3784,33.53491406,-111.9389873
9283,797 Walnut Wl,in_progress,3,3784,33.51617285,-112.2108068
9284,615 Indiana Rd,in_progress,2,3784,33.36726975,-112.0112065
9285,133 Post Blvd,collected,3,3784,33.47934937,-112.3034805
9286,135 Blake Cir,active,3,3784,33.40134299,-112.2425351
9287,478 Bush St,active,3,3784,33.54894282,-112.0106075
9288,759 Geary Wl,active,2,3785,33.42446361,-112.3582154
9289,486 Post Pl,active,2,3785,33.42174237,-112.06404
9290,724 4th Ave,active,3,3786,33.37307304,-112.0992366
